controller,scenario,seed,success,collision,steps,path_length,min_clearance,near_misses,overrides,adaptation_lag,mean_progress,action_disagreements,beneficial_disagreements,cell,stage,variant,scenario_group,seed_idx
ltc_rl_finetune_pure,dense_maze,2026041300231,0,1,5,1.5999999999999999,-0.0692374304057562,2,0,120,0.3017576383974575,5,5,ltc,rl_finetune,pure,hard,0
ltc_rl_finetune_residual,dense_maze,2026041300231,0,1,24,7.680000000000005,-0.22939342659783202,3,0,120,0.1986026300601871,4,4,ltc,rl_finetune,residual,hard,0
mlp_imitation_pure,dense_maze,2026041300231,0,1,6,1.9199999999999995,-0.0373329867897792,2,0,120,0.3199999999999997,6,6,mlp,imitation,pure,hard,0
mlp_imitation_residual,dense_maze,2026041300231,0,1,42,13.440000000000003,-0.08208949588735082,10,0,120,0.21449288806290498,5,4,mlp,imitation,residual,hard,0
mlp_rl_finetune_pure,dense_maze,2026041300231,0,1,6,1.9199999999999995,-0.0373329867897792,2,0,120,0.3199999999999997,6,6,mlp,rl_finetune,pure,hard,0
mlp_rl_finetune_residual,dense_maze,2026041300231,0,1,24,7.680000000000003,-0.02000971839437815,3,0,120,0.1885555260533548,2,2,mlp,rl_finetune,residual,hard,0
cfc_random_residual,dense_maze,2026041300231,0,1,23,7.360000000000003,-0.020204269543887154,2,0,120,0.1993774580048747,0,0,cfc,random,residual,hard,0
ltc_random_residual,dense_maze,2026041300231,0,1,27,8.640000000000002,-0.10286241426271431,4,0,120,0.18547922469192824,6,3,ltc,random,residual,hard,0
fixed_policy,dense_maze,2026041300344,0,1,26,8.319999999999999,-0.011113720605882227,2,0,120,0.17080870881157198,0,0,fixed,fixed,baseline,hard,0
cfc_imitation_pure,dense_maze,2026041300344,0,1,6,1.9200000000000008,-0.28064006180235024,2,0,120,0.2408213655842021,6,3,cfc,imitation,pure,hard,0
cfc_imitation_residual,dense_maze,2026041300344,0,1,30,9.600000000000001,-0.04341365534603109,6,0,120,0.19589736576530897,20,20,cfc,imitation,residual,hard,0
cfc_rl_finetune_pure,dense_maze,2026041300344,0,1,6,1.92,-0.009908596455959984,2,0,120,0.30191104339364977,6,5,cfc,rl_finetune,pure,hard,0
cfc_rl_finetune_residual,dense_maze,2026041300344,0,1,28,8.959999999999999,-0.06535553638666158,5,0,120,0.2081421010081364,14,14,cfc,rl_finetune,residual,hard,0
ltc_imitation_pure,dense_maze,2026041300344,0,1,5,1.6000000000000005,-0.045739264841200444,2,0,120,0.30175839437149604,4,4,ltc,imitation,pure,hard,0
ltc_imitation_residual,dense_maze,2026041300344,1,0,48,15.360000000000007,0.07610964229746231,12,0,48,0.22287126282642233,6,5,ltc,imitation,residual,hard,0
ltc_rl_finetune_pure,dense_maze,2026041300344,0,1,5,1.6000000000000005,-0.045739264841200444,2,0,120,0.30175839437149604,4,4,ltc,rl_finetune,pure,hard,0
ltc_rl_finetune_residual,dense_maze,2026041300344,1,0,48,15.360000000000007,0.07610964229746231,12,0,48,0.22287126282642233,6,5,ltc,rl_finetune,residual,hard,0
mlp_imitation_pure,dense_maze,2026041300344,0,1,6,1.9200000000000013,-0.02675606932163682,2,0,120,0.32,6,6,mlp,imitation,pure,hard,0
mlp_imitation_residual,dense_maze,2026041300344,1,0,47,15.040000000000003,0.026566248795438563,8,0,47,0.2255348649258673,8,8,mlp,imitation,residual,hard,0
mlp_rl_finetune_pure,dense_maze,2026041300344,0,1,6,1.9200000000000013,-0.02675606932163682,2,0,120,0.32,6,6,mlp,rl_finetune,pure,hard,0
mlp_rl_finetune_residual,dense_maze,2026041300344,1,0,48,15.360000000000003,0.13798827427217997,7,0,48,0.22359458397813667,12,11,mlp,rl_finetune,residual,hard,0
cfc_random_residual,dense_maze,2026041300344,0,1,48,15.360000000000003,-0.14497496664085124,17,0,120,0.18064346771296513,1,1,cfc,random,residual,hard,0
ltc_random_residual,dense_maze,2026041300344,0,1,25,8.0,-0.032916502910513734,2,0,120,0.1816186836275188,2,2,ltc,random,residual,hard,0
fixed_policy,dense_maze,2026041300457,1,0,51,16.320000000000007,0.15185265734631692,8,0,51,0.2082294718537593,0,0,fixed,fixed,baseline,hard,0
